delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.01771998405456543,-1.9746,0.0,89.143,0.0874,-0.2441,145.558,1.2085,0.0,45.533
0.018077611923217773,-1.9746,0.0,89.143,0.0874,-0.2441,145.558,1.2085,0.0,45.533
0.019865751266479492,-1.9746,0.0,89.143,0.0874,-0.2441,145.558,1.2085,0.0,45.533
0.026879072189331055,-1.9751,0.0,89.127,0.0889,0.6714,145.618,1.2095,0.0,45.511
0.021081209182739258,-1.9751,0.0,89.127,0.0889,0.6714,145.618,1.2095,0.0,45.511
0.020555496215820312,-1.9785,0.0,89.116,0.0889,0.6104,145.69,1.21,0.0,45.494
0.02762126922607422,-1.9785,0.0,89.116,0.0889,0.6104,145.69,1.21,0.0,45.494
0.023058176040649414,-1.9785,0.061,89.105,0.0889,-0.4272,145.734,1.2104,0.0,45.472
0.02487659454345703,-1.9785,0.061,89.105,0.0889,-0.4272,145.734,1.2104,0.0,45.472
0.023105382919311523,-1.9761,0.0,89.088,0.0884,-0.6714,145.745,1.21,0.0,45.445
0.022643089294433594,-1.9761,0.0,89.088,0.0884,-0.6714,145.745,1.21,0.0,45.445
0.07765960693359375,-1.9761,0.0,89.061,0.0889,0.6104,145.816,1.209,0.0,45.406
0.025426387786865234,-1.9761,0.0,89.061,0.0889,0.6104,145.816,1.209,0.0,45.406
0.02374124526977539,-1.978,0.0,89.05,0.0894,0.2441,145.882,1.2109,0.0,45.39
0.0360560417175293,-1.978,0.0,89.05,0.0894,0.2441,145.882,1.2109,0.0,45.39
0.018068790435791016,-1.978,0.0,89.039,0.0884,-0.3662,145.909,1.2109,0.0,45.374
0.020058631896972656,-1.978,0.0,89.039,0.0884,-0.3662,145.909,1.2109,0.0,45.374
0.019467830657958984,-1.9746,0.0,89.022,0.0874,-0.5493,145.915,1.209,0.0,45.352
0.02802109718322754,-1.9746,0.0,89.022,0.0874,-0.5493,145.915,1.209,0.0,45.352
0.024011611938476562,-1.9746,0.0,89.006,0.0894,0.0,145.931,1.2085,0.0,45.33
0.019014596939086914,-1.9746,0.0,89.006,0.0894,0.0,145.931,1.2085,0.0,45.33
0.02472662925720215,-1.9746,0.0,89.006,0.0894,0.0,145.931,1.2085,0.0,45.33
0.019502878189086914,-1.9771,0.0,89.0,0.0894,0.6104,145.986,1.2104,0.0,45.313
0.028907060623168945,-1.9771,0.0,89.0,0.0894,0.6104,145.986,1.2104,0.0,45.313
0.020700454711914062,-1.9785,0.0,88.989,0.0889,0.3052,146.041,1.21,0.0,45.302
0.018985271453857422,-1.9785,0.0,88.989,0.0889,0.3052,146.041,1.21,0.0,45.302
0.01995110511779785,-1.9766,0.061,88.978,0.0874,-0.5493,146.058,1.2109,0.0,45.286
0.025037527084350586,-1.9766,0.061,88.978,0.0874,-0.5493,146.058,1.2109,0.0,45.286
0.02173757553100586,-1.9761,0.0,88.967,0.0889,-0.4883,146.063,1.2085,0.0,45.264
0.02204155921936035,-1.9761,0.0,88.967,0.0889,-0.4883,146.063,1.2085,0.0,45.264
0.024546384811401367,-1.9761,0.0,88.967,0.0889,-0.4883,146.063,1.2085,0.0,45.264
0.021268367767333984,-1.9751,0.0,88.956,0.0894,0.3662,146.085,1.209,0.0,45.247
0.026354551315307617,-1.9751,0.0,88.956,0.0894,0.3662,146.085,1.209,0.0,45.247
0.022644519805908203,-1.9766,0.0,88.945,0.0894,0.6104,146.135,1.2095,0.0,45.236
0.022125244140625,-1.9766,0.0,88.945,0.0894,0.6104,146.135,1.2095,0.0,45.236
0.02025604248046875,-1.9775,0.0,88.94,0.0884,0.0,146.179,1.2119,0.0,45.225
0.029760360717773438,-1.9775,0.0,88.94,0.0884,0.0,146.179,1.2119,0.0,45.225
0.02679276466369629,-1.978,0.0,88.929,0.0889,-0.4883,146.19,1.2104,0.0,45.209
0.024550914764404297,-1.978,0.0,88.929,0.0889,-0.4883,146.19,1.2104,0.0,45.209
0.01946115493774414,-1.9751,0.0,88.918,0.0884,-0.1831,146.19,1.209,0.0,45.192
0.017975330352783203,-1.9751,0.0,88.918,0.0884,-0.1831,146.19,1.209,0.0,45.192
0.04061245918273926,-1.9746,0.0,88.907,0.0894,0.3052,146.217,1.2085,0.0,45.176
0.018845319747924805,-1.9746,0.0,88.907,0.0894,0.3052,146.217,1.2085,0.0,45.176
0.020211219787597656,-1.9771,0.0,88.901,0.0894,0.5493,146.261,1.2095,0.0,45.17
0.02302074432373047,-1.9771,0.0,88.901,0.0894,0.5493,146.261,1.2095,0.0,45.17
0.02347254753112793,-1.978,0.0,88.896,0.0879,-0.061,146.299,1.2104,0.0,45.159
0.0211639404296875,-1.978,0.0,88.896,0.0879,-0.061,146.299,1.2104,0.0,45.159
1.2123689651489258,-1.9771,0.0,88.753,0.0894,-0.1221,146.673,1.2095,0.0,44.945
0.018378019332885742,-1.9761,0.0,88.748,0.0889,-0.2441,146.673,1.2104,0.0,44.934
0.01876091957092285,-1.9761,0.0,88.748,0.0889,-0.2441,146.673,1.2104,0.0,44.934
0.018199682235717773,-1.9761,0.0,88.748,0.0889,-0.2441,146.673,1.2104,0.0,44.934
0.01867985725402832,-1.9756,0.0,88.742,0.0889,0.0,146.673,1.2095,0.0,44.929
1.1032583713531494,-1.9775,0.0,88.682,0.0889,0.0,146.849,1.2104,0.0,44.835
0.020235538482666016,-1.9775,0.0,88.682,0.0889,0.0,146.849,1.2104,0.0,44.835
0.02444291114807129,-1.9761,0.0,88.676,0.0889,-0.1831,146.849,1.21,0.0,44.835
0.022183656692504883,-1.9761,0.0,88.676,0.0889,-0.1831,146.849,1.21,0.0,44.835
0.018564462661743164,-1.9751,0.0,88.676,0.0889,-0.061,146.849,1.21,0.0,44.83
0.018340110778808594,-1.9751,0.0,88.676,0.0889,-0.061,146.849,1.21,0.0,44.83
0.019344329833984375,-1.9751,0.0,88.676,0.0889,-0.061,146.849,1.21,0.0,44.83
0.026582717895507812,-1.9766,0.0,88.676,0.0889,0.1831,146.854,1.2095,0.0,44.83
0.018809795379638672,-1.9766,0.0,88.676,0.0889,0.1831,146.854,1.2095,0.0,44.83
0.019043922424316406,-1.9771,0.0,88.671,0.0889,0.1831,146.871,1.21,0.0,44.824
0.018196821212768555,-1.9771,0.0,88.671,0.0889,0.1831,146.871,1.21,0.0,44.824
0.01867365837097168,-1.9771,0.0,88.671,0.0889,0.1831,146.871,1.21,0.0,44.824
0.02601003646850586,-1.9766,0.0,88.671,0.0889,-0.061,146.876,1.21,0.0,44.824
0.01976180076599121,-1.9766,0.0,88.671,0.0889,-0.061,146.876,1.21,0.0,44.824
0.018769264221191406,-1.9761,0.0,88.671,0.0889,-0.1221,146.871,1.209,0.0,44.819
0.018769502639770508,-1.9761,0.0,88.671,0.0889,-0.1221,146.871,1.209,0.0,44.819
0.018407106399536133,-1.9761,0.0,88.671,0.0889,-0.1221,146.871,1.209,0.0,44.819
0.025540828704833984,-1.9761,0.0,88.665,0.0894,0.0,146.876,1.209,0.0,44.819
0.022044658660888672,-1.9761,0.0,88.665,0.0894,0.0,146.876,1.209,0.0,44.819
0.02289724349975586,-1.9761,0.0,88.665,0.0884,0.1831,146.882,1.209,0.0,44.813
0.018378734588623047,-1.9761,0.0,88.665,0.0884,0.1831,146.882,1.209,0.0,44.813
0.026670455932617188,-1.9766,0.0,88.665,0.0889,0.0,146.893,1.2104,0.0,44.813
0.02281045913696289,-1.9766,0.0,88.665,0.0889,0.0,146.893,1.2104,0.0,44.813
0.01945948600769043,-1.9775,0.0,88.66,0.0884,0.0,146.898,1.209,0.0,44.813
0.021804332733154297,-1.9775,0.0,88.66,0.0884,0.0,146.898,1.209,0.0,44.813
0.022640228271484375,-1.9775,0.0,88.66,0.0884,0.0,146.898,1.209,0.0,44.813
0.02554178237915039,-1.9771,0.0,88.66,0.0884,0.0,146.898,1.209,0.0,44.808
0.021662473678588867,-1.9771,0.0,88.66,0.0884,0.0,146.898,1.209,0.0,44.808
0.020771026611328125,-1.9761,0.0,88.66,0.0884,0.0,146.904,1.2095,0.0,44.808
0.018776893615722656,-1.9761,0.0,88.66,0.0884,0.0,146.904,1.2095,0.0,44.808
0.0320286750793457,-1.9756,0.0,88.654,0.0889,0.0,146.904,1.2095,0.0,44.808
0.02152538299560547,-1.9756,0.0,88.654,0.0889,0.0,146.904,1.2095,0.0,44.808
0.020064592361450195,-1.9775,0.0,88.654,0.0894,0.0,146.909,1.2104,0.0,44.802
0.020771026611328125,-1.9775,0.0,88.654,0.0894,0.0,146.909,1.2104,0.0,44.802
0.022290945053100586,-1.9766,0.0,88.654,0.0889,0.0,146.909,1.2095,0.0,44.802
0.020047426223754883,-1.9766,0.0,88.654,0.0889,0.0,146.909,1.2095,0.0,44.802
0.0826413631439209,-1.9761,0.0,88.649,0.0889,0.0,146.915,1.209,0.0,44.797
0.033608198165893555,-1.9761,0.0,88.649,0.0889,0.0,146.915,1.209,0.0,44.797
0.02906346321105957,-1.9766,0.0,88.649,0.0884,0.0,146.92,1.21,0.0,44.797
0.020686864852905273,-1.9766,0.0,88.649,0.0884,0.0,146.92,1.21,0.0,44.797
0.020275115966796875,-1.9766,0.0,88.649,0.0894,0.0,146.92,1.2095,0.0,44.791
0.0312800407409668,-1.9766,0.0,88.649,0.0894,0.0,146.92,1.2095,0.0,44.791
0.02037835121154785,-1.9761,0.0,88.649,0.0898,0.0,146.926,1.21,0.0,44.791
0.030055522918701172,-1.9761,0.0,88.649,0.0898,0.0,146.926,1.21,0.0,44.791
0.019293546676635742,-1.9756,0.0,88.649,0.0894,0.0,146.926,1.2095,0.0,44.791
0.04451155662536621,-1.9761,0.0,88.643,0.0894,0.0,146.931,1.21,0.0,44.791
0.01882314682006836,-1.9761,0.0,88.643,0.0894,0.0,146.931,1.21,0.0,44.791
0.02657628059387207,-1.9761,0.0,88.643,0.0884,0.0,146.931,1.2104,0.0,44.786
0.019224166870117188,-1.9761,0.0,88.643,0.0884,0.0,146.931,1.2104,0.0,44.786
0.03416085243225098,-1.9761,0.0,88.643,0.0889,0.0,146.931,1.2104,0.0,44.786
0.021144628524780273,-1.9761,0.0,88.643,0.0889,0.0,146.931,1.2104,0.0,44.786
0.02546381950378418,-1.9761,0.0,88.643,0.0889,0.0,146.931,1.2104,0.0,44.786
0.050252676010131836,-1.9761,0.0,88.643,0.0889,0.0,146.937,1.209,0.0,44.78
0.038629770278930664,-1.9761,0.0,88.643,0.0889,0.0,146.937,1.209,0.0,44.78
0.02105402946472168,-1.9761,0.0,88.638,0.0894,0.0,146.937,1.21,0.0,44.78
0.04199099540710449,-1.9775,0.0,88.638,0.0889,0.0,146.942,1.21,0.0,44.78
0.0182647705078125,-1.9775,0.0,88.638,0.0889,0.0,146.942,1.21,0.0,44.78
0.02838754653930664,-1.9775,0.0,88.638,0.0889,0.0,146.942,1.21,0.0,44.78
0.03108382225036621,-1.9766,0.0,88.638,0.0889,0.0,146.942,1.2104,0.0,44.78
0.03563117980957031,-1.9766,0.0,88.638,0.0884,0.0,146.942,1.21,0.0,44.78
0.0426788330078125,-1.9761,0.0,88.638,0.0889,0.0,146.948,1.21,0.0,44.775
0.02256464958190918,-1.9761,0.0,88.638,0.0889,0.0,146.948,1.21,0.0,44.775
0.023599863052368164,-1.9761,0.0,88.632,0.0894,0.0,146.948,1.21,0.0,44.775
0.02213597297668457,-1.9761,0.0,88.632,0.0894,0.0,146.948,1.21,0.0,44.775
0.026124954223632812,-1.9775,0.0,88.632,0.0889,0.0,146.948,1.21,0.0,44.775
0.05034685134887695,-1.9775,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.775
0.023627758026123047,-1.9775,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.775
0.020894289016723633,-1.9775,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.775
0.019198179244995117,-1.9761,0.0,88.632,0.0894,0.0,146.953,1.2104,0.0,44.769
0.050595760345458984,-1.9756,0.0,88.632,0.0894,0.0,146.953,1.2104,0.0,44.769
0.01862311363220215,-1.9756,0.0,88.632,0.0894,0.0,146.953,1.2104,0.0,44.769
0.02163529396057129,-1.9766,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.769
0.02081465721130371,-1.9766,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.769
0.019721508026123047,-1.9766,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.769
0.04141545295715332,-1.9775,0.0,88.632,0.0889,0.0,146.953,1.21,0.0,44.769
0.0266721248626709,-1.9766,0.0,88.632,0.0894,0.0,146.959,1.21,0.0,44.769
0.019268274307250977,-1.9766,0.0,88.632,0.0894,0.0,146.959,1.21,0.0,44.769
0.02681446075439453,-1.9756,0.0,88.627,0.0884,0.0,146.959,1.2095,0.0,44.769
0.043073415756225586,-1.9766,0.0,88.627,0.0884,0.0,146.959,1.21,0.0,44.764
0.02031731605529785,-1.9766,0.0,88.627,0.0884,0.0,146.959,1.21,0.0,44.764
0.0268096923828125,-1.9766,0.0,88.627,0.0889,0.0,146.959,1.2104,0.0,44.764
0.018568992614746094,-1.9766,0.0,88.627,0.0889,0.0,146.959,1.2104,0.0,44.764
0.022343873977661133,-1.9766,0.0,88.627,0.0889,0.0,146.959,1.2104,0.0,44.764
0.04589557647705078,-1.9766,0.0,88.627,0.0894,0.0,146.959,1.2109,0.0,44.764
0.02905726432800293,-1.9766,0.0,88.627,0.0889,0.0,146.964,1.21,0.0,44.764
0.019168376922607422,-1.9766,0.0,88.627,0.0889,0.0,146.964,1.21,0.0,44.764
0.01861119270324707,-1.9761,0.0,88.627,0.0889,0.0,146.964,1.209,0.0,44.764
0.05989980697631836,-1.9761,0.0,88.627,0.0894,0.0,146.964,1.21,0.0,44.764
0.01838994026184082,-1.9761,0.0,88.627,0.0894,0.0,146.964,1.21,0.0,44.764
0.01854419708251953,-1.9766,0.0,88.621,0.0894,0.0,146.964,1.2104,0.0,44.764
0.020162343978881836,-1.9766,0.0,88.621,0.0894,0.0,146.964,1.2104,0.0,44.764
0.01904773712158203,-1.9766,0.0,88.621,0.0894,0.0,146.964,1.2104,0.0,44.764
0.038880109786987305,-1.9761,0.0,88.621,0.0898,0.0,146.964,1.2095,0.0,44.758
0.01857757568359375,-1.9761,0.0,88.621,0.0889,0.0,146.97,1.2095,0.0,44.758
0.022530794143676758,-1.9761,0.0,88.621,0.0889,0.0,146.97,1.2095,0.0,44.758
0.022643327713012695,-1.9761,0.0,88.621,0.0889,0.0,146.97,1.2095,0.0,44.758
1.2133586406707764,-1.9766,0.0,88.61,0.0889,0.0,146.986,1.2095,0.0,44.747
0.06018805503845215,-1.9766,0.0,88.61,0.0894,0.0,146.986,1.2095,0.0,44.747
0.019436359405517578,-1.9766,0.0,88.61,0.0894,0.0,146.986,1.2095,0.0,44.747
0.020972251892089844,-1.9761,0.0,88.61,0.0894,0.0,146.986,1.21,0.0,44.747
0.019906044006347656,-1.9761,0.0,88.61,0.0894,0.0,146.986,1.21,0.0,44.747
0.03252744674682617,-1.9766,0.0,88.61,0.0889,0.0,146.986,1.2095,0.0,44.747
0.01841449737548828,-1.9766,0.0,88.61,0.0889,0.0,146.986,1.2095,0.0,44.747
0.023746013641357422,-1.9766,0.0,88.61,0.0894,0.0,146.992,1.2095,0.0,44.747
0.023305416107177734,-1.9766,0.0,88.61,0.0894,0.0,146.992,1.2095,0.0,44.747
1.1643805503845215,-1.9766,0.0,88.61,0.0894,0.0,146.997,1.21,0.0,44.742
0.018527507781982422,-1.9761,0.0,88.61,0.0894,0.0,146.997,1.21,0.0,44.742
0.019225597381591797,-1.9761,0.0,88.61,0.0894,0.0,146.997,1.21,0.0,44.742
0.023780107498168945,-1.9771,0.0,88.61,0.0889,0.0,146.997,1.2095,0.0,44.742
0.04239654541015625,-1.9771,0.0,88.61,0.0889,0.0,146.997,1.2095,0.0,44.742
0.018615007400512695,-1.9771,0.0,88.61,0.0889,0.0,146.997,1.2095,0.0,44.742
0.03170275688171387,-1.9771,0.0,88.61,0.0889,0.0,146.997,1.2095,0.0,44.742
0.030771255493164062,-1.9766,0.0,88.61,0.0884,0.0,146.997,1.21,0.0,44.742
0.057524681091308594,-1.9766,0.0,88.61,0.0894,0.0,146.997,1.2095,0.0,44.742
0.01933145523071289,-1.9761,0.0,88.61,0.0894,0.0,146.997,1.21,0.0,44.742
0.0521543025970459,-1.9761,0.0,88.61,0.0889,0.0,146.997,1.2095,0.0,44.742
0.07527923583984375,-1.9761,0.0,88.61,0.0884,0.0,146.997,1.2095,0.0,44.742
0.026083707809448242,-1.9775,0.0,88.61,0.0894,0.0,146.997,1.209,0.0,44.742
0.020372629165649414,-1.9775,0.0,88.61,0.0894,0.0,146.997,1.209,0.0,44.742
0.023365020751953125,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.2095,0.0,44.742
0.06343221664428711,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.21,0.0,44.742
0.018427371978759766,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.21,0.0,44.742
0.022057771682739258,-1.9771,0.0,88.61,0.0884,0.0,147.003,1.2095,0.0,44.742
0.018125057220458984,-1.9771,0.0,88.61,0.0884,0.0,147.003,1.2095,0.0,44.742
0.033754825592041016,-1.9771,0.0,88.61,0.0889,0.0,147.003,1.21,0.0,44.742
0.01916813850402832,-1.9771,0.0,88.61,0.0889,0.0,147.003,1.21,0.0,44.742
0.024331331253051758,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.209,0.0,44.742
0.021654129028320312,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.209,0.0,44.742
0.03292202949523926,-1.9766,0.0,88.61,0.0894,0.0,147.003,1.2095,0.0,44.742
0.019233226776123047,-1.9766,0.0,88.61,0.0894,0.0,147.003,1.2095,0.0,44.742
1.1664891242980957,-1.9771,0.0,88.61,0.0884,0.0,147.003,1.2104,0.0,44.736
0.04120039939880371,-1.9756,0.0,88.61,0.0894,0.0,147.003,1.21,0.0,44.736
0.022436857223510742,-1.9766,0.0,88.61,0.0889,0.0,147.003,1.21,0.0,44.736
0.031757354736328125,-1.9766,0.0,88.61,0.0889,0.0,147.003,1.21,0.0,44.736
0.01990509033203125,-1.9766,0.0,88.61,0.0889,0.0,147.003,1.21,0.0,44.736
0.07460641860961914,-1.9766,0.0,88.61,0.0894,0.0,147.003,1.209,0.0,44.736
0.028280019760131836,-1.9766,0.0,88.61,0.0889,0.0,147.003,1.2095,0.0,44.736
1.2114057540893555,-1.9761,0.0,88.605,0.0889,0.0,147.008,1.209,0.0,44.736
