delta,a_speed,a_position,b_speed,b_position
0.022858858108520508,119,22415,115,24332
0.023256301879882812,119,22453,119,24370
0.020691394805908203,118,22493,120,24406
0.02352118492126465,117,22538,115,24454
0.021964311599731445,117,22578,115,24496
0.021175384521484375,117,22623,120,24543
0.02310967445373535,116,22663,122,24580
0.02250385284423828,117,22715,117,24631
0.023671865463256836,119,22763,115,24680
0.019863367080688477,120,22800,118,24719
0.02299809455871582,119,22840,121,24756
0.020197629928588867,117,22881,116,24796
0.021834850311279297,116,22920,113,24837
0.021895170211791992,117,22960,117,24880
0.0224761962890625,117,22999,122,24920
0.02107715606689453,117,23040,121,24956
0.0238037109375,118,23080,116,24996
0.021891117095947266,119,23122,114,25039
0.02365851402282715,120,23160,118,25079
0.021320819854736328,119,23200,121,25117
0.025760173797607422,117,23246,116,25168
0.021918058395385742,117,23296,115,25216
0.022969722747802734,117,23336,119,25257
0.021401166915893555,116,23376,122,25295
0.019939422607421875,117,23416,119,25334
0.022094249725341797,118,23457,115,25374
0.02208995819091797,119,23499,116,25418
0.02102351188659668,120,23537,120,25456
0.023604631423950195,118,23577,120,25492
0.02251887321472168,117,23617,115,25534
0.021344423294067383,117,23668,116,25589
0.019231796264648438,117,23702,121,25625
0.024074792861938477,117,23742,123,25661
0.019105911254882812,117,23782,119,25701
0.022955894470214844,118,23823,114,25743
0.02049732208251953,119,23864,117,25785
0.021945953369140625,119,23902,121,25822
0.023131370544433594,118,23943,119,25861
0.022404193878173828,117,23983,116,25902
0.022255897521972656,117,24023,116,25945
0.02153635025024414,117,24067,121,25992
0.020429134368896484,116,24108,122,26028
0.022057533264160156,117,24148,118,26069
0.02317667007446289,119,24196,115,26117
0.021007776260375977,120,24234,119,26157
0.02025294303894043,119,24274,121,26194
0.02012014389038086,117,24315,116,26233
0.01978158950805664,117,24353,114,26275
0.019214630126953125,117,24399,118,26324
0.024096965789794922,117,24439,123,26364
0.020201921463012695,117,24479,121,26401
0.023465394973754883,118,24520,116,26441
0.022810697555541992,119,24562,115,26484
0.021696805953979492,120,24600,119,26524
0.02267622947692871,119,24640,121,26561
0.023870229721069336,117,24681,117,26602
0.023624658584594727,117,24719,115,26644
0.0231931209564209,117,24759,119,26686
0.022784709930419922,116,24799,122,26725
0.022233009338378906,117,24839,121,26762
0.02279043197631836,118,24880,117,26803
0.02411627769470215,119,24928,117,26853
0.027728557586669922,120,24978,121,26902
0.022707223892211914,118,25023,119,26945
0.02262568473815918,117,25063,115,26986
0.02776479721069336,117,25103,116,27037
0.027385234832763672,117,25154,123,27088
0.020211219787597656,117,25206,121,27131
0.022951602935791016,119,25253,115,27177
0.023712873458862305,120,25300,118,27227
0.02163410186767578,120,25344,122,27270
0.02034306526184082,118,25385,119,27310
0.02133655548095703,118,25425,116,27351
0.02821826934814453,118,25470,119,27406
0.02471637725830078,117,25521,123,27451
0.02076125144958496,117,25562,120,27489
0.022179365158081055,119,25609,116,27536
0.02465963363647461,120,25657,118,27585
0.026911020278930664,120,25706,122,27633
0.022910356521606445,118,25753,117,27679
0.020653724670410156,117,25791,114,27721
0.023670673370361328,118,25837,120,27770
0.0236513614654541,117,25883,124,27814
0.023717880249023438,118,25930,120,27858
0.0238645076751709,119,25976,115,27906
0.020612239837646484,120,26018,118,27948
0.021379709243774414,120,26057,122,27985
0.021384477615356445,119,26097,119,28025
0.021370649337768555,118,26137,116,28066
0.023465394973754883,118,26183,118,28116
0.02484869956970215,117,26228,122,28161
