delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.010077953338623047,-2.002,-0.3662,1.577,0.0122,-3.6621,60.32,0.9629,0.0,-33.426
0.010079145431518555,-2.002,-0.3662,1.577,0.0122,-3.6621,60.32,0.9629,0.0,-33.426
0.010080575942993164,-2.0005,-0.061,1.533,0.0259,-1.4038,60.304,0.9585,-0.061,-33.503
0.010077238082885742,-2.0005,-0.061,1.533,0.0259,-1.4038,60.304,0.9585,-0.061,-33.503
0.010073184967041016,-2.0,0.5493,1.538,0.02,0.9155,60.414,0.959,0.0,-33.569
0.010074615478515625,-2.0,0.5493,1.538,0.02,0.9155,60.414,0.959,0.0,-33.569
0.010073661804199219,-2.0,0.5493,1.538,0.02,0.9155,60.414,0.959,0.0,-33.569
0.010071754455566406,-2.001,-0.061,1.555,0.0078,2.6855,60.634,0.9644,0.0,-33.624
0.010078907012939453,-2.001,-0.061,1.555,0.0078,2.6855,60.634,0.9644,0.0,-33.624
0.01007986068725586,-2.001,-0.061,1.555,0.0078,2.6855,60.634,0.9644,0.0,-33.624
0.010082483291625977,-2.0034,-0.2441,1.533,0.02,1.4648,60.848,0.9663,0.0,-33.679
0.010080099105834961,-2.0034,-0.2441,1.533,0.02,1.4648,60.848,0.9663,0.0,-33.679
0.010093927383422852,-2.0034,-0.2441,1.533,0.02,1.4648,60.848,0.9663,0.0,-33.679
0.010071754455566406,-2.0034,0.061,1.527,0.0176,-1.2207,60.952,0.9653,0.0,-33.734
0.01007843017578125,-2.0034,0.061,1.527,0.0176,-1.2207,60.952,0.9653,0.0,-33.734
0.010080575942993164,-2.0015,-0.1831,1.511,0.0176,-1.8921,60.969,0.9629,0.0,-33.794
0.010071516036987305,-2.0015,-0.1831,1.511,0.0176,-1.8921,60.969,0.9629,0.0,-33.794
0.010079622268676758,-2.0015,-0.1831,1.511,0.0176,-1.8921,60.969,0.9629,0.0,-33.794
0.010072708129882812,-2.0,0.1831,1.494,0.0161,-0.7935,60.991,0.9609,0.0,-33.854
0.010087966918945312,-2.0,0.1831,1.494,0.0161,-0.7935,60.991,0.9609,0.0,-33.854
0.010085344314575195,-2.001,0.0,1.489,0.0142,0.5493,61.089,0.9614,0.0,-33.909
0.010086536407470703,-2.001,0.0,1.489,0.0142,0.5493,61.089,0.9614,0.0,-33.909
0.01007533073425293,-2.001,0.0,1.489,0.0142,0.5493,61.089,0.9614,0.0,-33.909
0.010079383850097656,-2.002,0.0,1.478,0.021,1.1597,61.232,0.9639,0.0,-33.959
0.010075807571411133,-2.002,0.0,1.478,0.021,1.1597,61.232,0.9639,0.0,-33.959
0.01008152961730957,-2.002,0.0,1.478,0.021,1.1597,61.232,0.9639,0.0,-33.959
0.010084867477416992,-2.0029,0.1221,1.478,0.0195,0.7324,61.375,0.9648,0.0,-34.003
0.01009368896484375,-2.0029,0.1221,1.478,0.0195,0.7324,61.375,0.9648,0.0,-34.003
0.010076761245727539,-2.0015,0.0,1.472,0.0166,-0.5493,61.469,0.9639,0.0,-34.052
0.010085821151733398,-2.0015,0.0,1.472,0.0166,-0.5493,61.469,0.9639,0.0,-34.052
0.010107278823852539,-2.001,0.0,1.456,0.0151,-1.0376,61.507,0.9634,0.0,-34.107
